0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.9997041097879737,0.014644700076452698,0.01942229730762814,-0.014867061663684216,0.9998250106557939,0.01135423025264398,-0.01925261931591034,-0.011639623138770044,0.9997468958804845,0.9997934926046247,0.017465600260569196,-0.0103886935167059,-0.01748376059623573,0.9998457696351182,-0.0016598367906200478,0.010358101218831418,0.0018411274524014211,0.9999446584630792,0.9999594299437531,-0.008426838533489134,-0.0031822725991021423,0.008356019350430694,0.9997307388280907,-0.02164778932952007,0.003363838161939628,0.021620319946072906,0.9997605945216334,0.999936707743565,-0.0002722279062230881,-0.011247506342622008,2.4256886371624813e-05,0.9997570670931203,-0.022041011976895817,0.011250774131752555,0.02203934412203037,0.9996937968158586,0.9998554233572664,0.016963804929756295,-0.001166921319677321,-0.01697099094194676,0.9998351670963661,-0.006451674498109282,0.0010572840249916775,0.006470545547816545,0.9999785068644244,0.9998409097437292,0.001976552978305668,-0.01772705393334786,-0.0019519684017035917,0.9999971092485298,0.0014040348794272341,0.017729777838163218,-0.0013692088620252624,0.9998418776211073,-0.08824175506164375,-0.03390850339853044,0.9955217757843937,0.2943101707386726,0.028416152156173047,0.9552874152297887,0.07458895214297204,0.9961272819555628,-0.046550256304731405,-0.29746443008373186,0.9437148560250703,0.14462774060511757,-0.015477820861637426,0.10171955105794332,0.994692701287159,0.1466575390342491,0.9833598183405835,0.10721489596876173
0.9992364833898194,0.023429448023129688,0.03126517596431002,-0.023974125089574656,0.9995652672664957,0.01716152093052717,-0.03084949900625992,-0.017897973063756678,0.9993637830996641,0.9994740953893285,0.028226637186793163,-0.015962130146341402,-0.028272338883306783,0.999596758866732,-0.00264471495476705,0.01588104214940112,0.003094610839775237,0.9998690993745128,0.9999258001219122,-0.012170503269672823,-0.0005225903910416621,0.012145698309706932,0.9993479095334471,-0.03400349575704341,0.0009360892711211543,0.03399462547657453,0.999421577301383,0.999841651956389,-0.0014897077316074455,-0.017732788387449194,0.0008555125759039138,0.9993615429278382,-0.03571798727704896,0.017774676125098154,0.0356971607801706,0.999204570446354,0.9996171752399333,0.027544138761987646,-0.002612161020497139,-0.027568380758426315,0.9995723766603091,-0.009749266640102052,0.0023425088463151556,0.009817547429055112,0.9999490629100981,0.9995688274784692,0.00367231214316967,-0.029131997131011427,-0.003600642573883984,0.999990361956114,0.0025122436058423047,0.029140942098244926,-0.0024062664862998886,0.9995724162736903,-0.11159897231572556,-0.030791790074491548,0.9932761625258518,0.3046715200535413,0.024891991076129306,0.952132161860175,0.1631287596426763,0.9864667177367521,-0.016505228720653964,-0.2750284252004511,0.9567763630477735,0.0945428815132843,-0.014475485927948128,0.11246774836199508,0.9935499312493222,0.1294241101572331,0.9723760292236328,0.19425307591204188
0.9986837655410136,0.032729908193544766,0.03949037293396218,-0.03369634089873759,0.9991424632477046,0.024060231614531854,-0.03866901931595042,-0.025359243777190687,0.9989302356522157,0.998954474085556,0.040622463078575935,-0.02097079392583949,-0.040716760946622174,0.9991623609683765,-0.004089230014985672,0.02078711337501951,0.004938817422174165,0.9997717259454804,0.9998821485318279,-0.014938377755285143,0.003540327303466593,0.01509414190928315,0.9986819652096963,-0.049056082649563924,-0.0028028427350978873,0.04910373952092475,0.9987897510675923,0.9997043200108078,-0.004323007650484804,-0.02392873077665887,0.0030877708463723213,0.9986723539812274,-0.05141979253938841,0.024119250049043084,0.051330702298403245,0.9983904150073878,0.999167027840977,0.04047188363001421,-0.005222749358995845,-0.04053310910654205,0.9991036616250082,-0.01220411380060706,0.0047241445347767945,0.012405642383189907,0.9999118873658193,0.9990700753893315,0.005599414725705609,-0.04275080135255257,-0.0054866043153432974,0.9999811515569293,0.0027556676077939613,0.04276542569228927,-0.002518548313481352,0.9990819662468892,-0.14746289313604818,-0.02016005814956356,0.988862107274494,0.31556125212598746,0.017759541821486997,0.9487390024822263,0.25244427733764735,0.9668920266185923,0.03730543795298678,-0.26936324487751834,0.9629982416643958,0.008822066670355304,-0.020362917694593446,0.1306192697445163,0.9912234651955999,0.13530938647949742,0.9622067279527597,0.2363251628857704
0.998191480063261,0.042370609342404074,0.04264388107418394,-0.04374865318125531,0.9985325778577108,0.03191780540169395,-0.04122892763512049,-0.03372569377770521,0.9985803688763714,0.9981689569315322,0.054630667456554954,-0.025965815825203017,-0.05480058514869304,0.9984800205171347,-0.005877456547106004,0.02560525894377755,0.007289636572119524,0.9996455531402461,0.99984717781518,-0.01610510910640429,0.006800476137088238,0.016517206795264156,0.9977052260728139,-0.06566173731084392,-0.005727381138249195,0.06576402761135154,0.9978187659979296,0.9995041390665717,-0.008326061093203883,-0.030366967175933953,0.0062339846748653786,0.9976420336354641,-0.06834844664489222,0.030864436231131085,0.06812524811234356,0.997199246462695,0.9983890867010231,0.05609692319461567,-0.008506865720941885,-0.056211210556417736,0.9983228324992491,-0.01384997900569018,0.007715657073692229,0.0143058491105344,0.9998678969329636,0.9982910733582104,0.007899080786271044,-0.05790109995539103,-0.007751054513642756,0.9999660939115863,0.002780679976393079,0.05792110157135098,-0.002327133416145016,0.9983184514185965,-0.20238980100583653,-0.0110313813608819,0.9792429101474713,0.3212581595759734,0.010493614404547208,0.9469335134858133,0.31643439081456115,0.9474425744776913,0.04713644425391124,-0.29523356374008325,0.9540201721984081,-0.05179434216060613,-0.02316913817692345,0.15844518802886282,0.9870958987994211,0.15941499991938177,0.9572988439854193,0.24117583026680636
0.997968740685417,0.05266813382946299,0.03583936793088362,-0.054131121280004316,0.9976854000907484,0.04115415112395522,-0.03358890179408873,-0.043010581543216284,0.9985098274687044,0.9970643033032164,0.06966563910175703,-0.03177221753380876,-0.06995069065413843,0.9975187799206364,-0.007948873043014086,0.031139620349017662,0.010148026122782006,0.9994635269034736,0.9998212173696448,-0.016485197224414484,0.009261294183526107,0.01720368403511124,0.996336767010988,-0.08376801273584335,-0.007846435694104429,0.0839123648490764,0.9964422454273674,0.998862910501398,-0.01366623092133387,-0.045674064381013964,0.009747224679370595,0.9963374906222552,-0.08495055262679369,0.046667736560991456,0.08440876087795954,0.9953377735479154,0.9972789579151433,0.07286770033488017,-0.011179371520433613,-0.0730339142673591,0.9972127173618637,-0.015259216839529958,0.010036307412281606,0.01603416912951395,0.9998210729694851,0.9973755071372108,0.011368657771163384,-0.07150420535377201,-0.011226253475847641,0.9999341199211189,0.0023931256703239928,0.07152670127783227,-0.0015841205951919624,0.9974374273939455,-0.2786606162890891,-0.017999129326156903,0.9602209601299513,0.31829205440088165,0.01767154354057097,0.947827982628789,0.3141304697215452,0.9485961488724177,0.038566751703237444,-0.33745176211711053,0.9368855228772965,-0.0914976790251638,-0.01144842155265648,0.1217884048384387,0.9924900594418371,0.24364244096854507,0.9620191151170727,0.12311613666881063
0.9978184058333642,0.06306186697488013,0.019535350363029877,-0.06399603471575581,0.9966153115983232,0.05159872312797349,-0.016215317475263495,-0.052736340614608565,0.9984768108763251,0.9955244425920557,0.08612068376297248,-0.038914162331663234,-0.08658958456100223,0.9961884579609868,-0.010526161259670073,0.037859319160941006,0.01384861197050526,0.999187113557396,0.9997961347433588,-0.015933379349463067,0.01240227296690956,0.017133390999616666,0.9944740638046469,-0.10357501307132656,-0.010683438823426024,0.1037663907167312,0.9945443179127459,0.9977882747978436,-0.018392052815220286,-0.06387715608247933,0.011899009678485537,0.9948577855338229,-0.1005803168189962,0.0653985645455203,0.09959778589898717,0.9928762807114516,0.9958052275138941,0.09080104055396145,-0.011274745687572332,-0.09098771858060371,0.9957013062633338,-0.01732465794720282,0.009653182040055188,0.018277848336403408,0.9997863453441905,0.9964916694198148,0.015758928212250386,-0.0821949448476695,-0.01566446833603456,0.9998756952858077,0.0017939923277199244,0.08221299902484804,-0.0005001582986275413,0.9966146560396433,-0.2749259807351962,-0.025862451666944137,0.9611174947479447,0.31570105453748043,0.025178922410428642,0.9485245732347541,0.32480353899300823,0.9446764076342208,0.04570717577056261,-0.3477853193070631,0.9124560131238032,-0.21556761303289051,-0.0025828049127589545,0.05279849372969984,0.9986018466729658,0.2896110050045904,0.9538753796219641,0.07903939480591282
0.9972854137742326,0.07355047969387063,-0.0034828738075838497,-0.07318450099688717,0.9953149824774724,0.06318318185803819,0.008113709817010338,-0.06275677328122305,0.9979958692902166,0.9934427475047426,0.10428741181295743,-0.04685769059165272,-0.10502761475795651,0.9943760883742739,-0.013615983538931821,0.045174191398216615,0.018448051572803402,0.998808771399553,0.9997493969365633,-0.013259949715676612,0.01803654785473246,0.015384270044739173,0.9922553364725907,-0.12325855539010906,-0.01626245861390175,0.12350514554140556,0.9922106688927647,0.9967605016398505,-0.02117348972181452,-0.07758985567504277,0.012096752318932563,0.9932177825906338,-0.11563781790175369,0.07951208055388913,0.11432462411372697,0.9902563856735522,0.9939105317000746,0.10959894856441216,-0.011398484515499074,-0.10981211401063096,0.9937481158057377,-0.020148993748123213,0.009118913980892866,0.02127798877058302,0.9997320103916287,0.9955196947877463,0.01974204948953762,-0.09247047513485014,-0.01973511315642439,0.999804754021903,0.0009895170059061099,0.0924719557401887,0.0008398316227076603,0.9957149351518385,-0.26844534863524877,-0.023083480993584343,0.9630183008132912,0.32067282268463615,0.04086714085061612,0.9463079929865137,0.3701933730166408,0.9276056168361775,-0.050046839945564844,-0.2812317964698315,0.9178638144138762,-0.2800619482256751,-0.0011980466032648904,0.025658164728236652,0.9996700572024326,0.3070678506759609,0.951017873927583,0.03569787880960886
0.9957391304207195,0.08429495871391553,-0.03738909044639084,-0.08133262049016261,0.9938831479500206,0.07470805221099219,0.043457899088569604,-0.0713487782402504,0.9965042713658737,0.9908135163547763,0.1239081640858387,-0.054178802880464755,-0.12498870893632484,0.9920121774746773,-0.017019470625728887,0.05163718085947423,0.023634860160920187,0.9983861952862026,0.9996245331102357,-0.008918241082448404,0.025908642962119158,0.012505941517111136,0.9898164449202119,-0.14179917768549835,-0.024380201617579644,0.14206994876295362,0.9895563326196128,0.9958277736870854,-0.021957946526523088,-0.08857140474081532,0.010542956703867352,0.9918026586419176,-0.12734336407824348,0.0906415534805276,0.12587825425847804,0.9878961351718482,0.9915108286844806,0.12943538870286553,-0.01235948027840237,-0.12968994385736654,0.9912951966531953,-0.02267931997603377,0.009316386836495574,0.02408969164684998,0.9996663901985862,0.9946862316853828,0.02313689013921113,-0.10031941392481902,-0.023387115130423283,0.9997256141825261,-0.0013187847615976486,0.1002613751222744,0.003657958728194002,0.9949544090040174,-0.25307915265958464,-0.04032628141403582,0.9666047452378984,0.3302980288469938,0.05509048147375652,0.9422676111332599,0.3773426710796387,0.9120895221191759,-0.16032845107122068,-0.2822681590165532,0.9306306983857746,-0.23291884772901356,-0.07097426596390988,0.07462466990673777,0.9946827696367292,0.33353072363235514,0.9426540075648853,0.012675898987387598
0.9919151362101994,0.09490718115584498,-0.08424363193828385,-0.08758271932922018,0.9923722532666002,0.08675585410489459,0.09183479641182016,-0.07867615847016388,0.9926612877796621,0.9876621724267769,0.14489624077147745,-0.05940128422444288,-0.14639053869241536,0.9889909300712058,-0.02160440737986887,0.05561693391911725,0.03003364192343186,0.9980003692455485,0.9993668557158384,-0.004105375032231457,0.035341669350547965,0.00965478643164346,0.9873407590278406,-0.15831933129370868,-0.03424431041206822,0.1585603085837451,0.9867552663889003,0.9954951075724708,-0.020671674488026134,-0.09253200891116399,0.008027957835010433,0.9908157175439093,-0.13498061253731028,0.09447244408966,0.13362969633210006,0.9865181506520377,0.9885215763261648,0.15047969013888102,-0.013451988453042815,-0.1507648974378082,0.9882888033742149,-0.023562402800431478,0.009748786498925006,0.025320031217772144,0.9996318608272395,0.9939639225015088,0.02579105265501569,-0.10663274529130426,-0.02642225056453782,0.9996406950165201,-0.004510603284799698,0.10647809840769482,0.007300854048279081,0.9942882439663291,-0.2278807585294529,-0.05884029311801307,0.9719095533010402,0.34689983536796654,0.06255491413218532,0.9358137565453889,0.36489204536203496,0.8889155414571438,-0.27691687450833263,-0.23264067746903008,0.933378766426513,-0.27328079619847345,-0.09531373935715017,0.11628056340281688,0.9886324502384497,0.36542659965815494,0.9305891186191241,0.021616950986681763
0.9840748935318666,0.10619598305969616,-0.1425447898108889,-0.09259254634290143,0.9907794221326621,0.09890782092537494,0.15173405775231683,-0.08413411829010338,0.9848341108316485,0.9839842189971097,0.16668748160468425,-0.06316913994140527,-0.16871402183859088,0.9852616579084588,-0.02819652976029786,0.0575381230115848,0.03840245997021469,0.9976044383765243,0.9988627890628584,0.000574047097931055,0.047673882739894785,0.007723727714404594,0.9847709308625769,-0.17368522607938663,-0.04704755738358389,0.17385592943004063,0.9836466048059411,0.9960675432614176,-0.018287599245607362,-0.08668917449714446,0.005970953795172473,0.9900967106304561,-0.1402599419275759,0.08839568412507602,0.13919075871832554,0.9863123925590092,0.984921941316535,0.17239846287091426,-0.014406231742339,-0.17270481114116715,0.9846871560473097,-0.02375400859128994,0.01009047679556139,0.025883869788099485,0.9996140292947229,0.9936742053306803,0.026730112460629427,-0.10907371245301381,-0.027785379714280144,0.9995805552057458,-0.00816616976958805,0.10880967941582176,0.011145166773744029,0.994000120182594,-0.21407108146659426,-0.06346174284990186,0.9747544199818617,0.31748155277198736,0.03857037752043086,0.9474797040715011,0.3138578252479427,0.858784835632543,-0.40494675158373344,-0.14298240134338408,0.9561094311858804,-0.25575532937456374,-0.09952050822818255,0.13144533554335794,0.9863152600491885,0.3832368910901478,0.9235584543222818,0.013010255854364263
