0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.9676336368972326,-0.002480413267384721,-0.015777428938344412,0.015384673504093671,-0.005112699551565486,0.9915858041916338,0.002385330546077098,1.0391803049391037,0.004840878650659349,0.967231126656483,0.028269832857548825,-0.0185619749883019,0.017892845719932125,0.008943999678204214,0.991516872838855,-0.026476913235503514,1.0387727469181949,-0.008031961452523995,0.9675330024974232,0.021179298023974138,0.007107940886313907,-0.00748613661253805,0.029037842303662194,0.9913062082270068,-0.019521272308612503,1.0385741376375446,-0.027861212309143315,0.9673729573675618,0.029317593408163423,-0.0012051195656565962,0.0003975641684313216,0.029617151055625613,0.9913201999553464,-0.02732465063411969,1.0383599093763742,-0.02824141093693459,0.9674443317034935,0.018610595179191478,-0.017994022876688515,0.017331255435178272,0.013745161424117316,0.991477318701734,-0.01755921055822951,1.0389382631342974,-0.012794924193474215,-0.0882417550616437,-0.0339085033985304,0.9955217757843936,0.2943101707386726,0.028416152156173,0.9552874152297888,0.074588952142972,0.9961272819555628,-0.0465502563047314,-0.2974644300837318,0.9437148560250704,0.1446277406051175,-0.0154778208616374,0.1017195510579433,0.994692701287159
0.9572145720010617,-0.014738842120551172,-0.02471919612444448,0.02373585133320307,-0.011571689088610533,0.9907575681997352,0.013711597717900193,1.048958599866106,0.0105823110786136,0.9566782830008348,0.0342543513864401,-0.029278249010314474,0.027987879098191143,0.01053413557221894,0.9906489963549919,-0.031535327171674024,1.0485136876013204,-0.008996280653318173,0.9573945763108339,0.01886021134489489,0.010875152996298515,-0.011193536598217842,0.04222615556895803,0.990251496279151,-0.01677693031183462,1.0481061615611138,-0.04009099741920085,0.9570289232410435,0.03644495796084538,-0.0004221376336487861,-0.0009946659454271266,0.044202215598243985,0.9902417686604625,-0.033253362557950895,1.0475606000914304,-0.041768939534939695,0.9570360121952416,0.02006039102932899,-0.02849415004691241,0.02722512557518592,0.017573868224590877,0.9905826313363045,-0.018761644397803045,1.0487869285778948,-0.016053560907278882,-0.1115989723157255,-0.0307917900744915,0.9932761625258518,0.3046715200535413,0.0248919910761293,0.952132161860175,0.1631287596426763,0.986466717736752,-0.0165052287206539,-0.2750284252004511,0.9567763630477736,0.0945428815132843,-0.0144754859279481,0.112467748361995,0.9935499312493222
0.9444015937928159,-0.02329785524413253,-0.03424467064178199,0.0323369594785418,-0.019470284813323326,0.9886552783363749,0.021321027598695065,1.0614939327287516,0.017382645254011567,0.9436966833373978,0.03978651200959918,-0.04157036959681643,0.039309900281158654,0.012841089705943064,0.988472450977138,-0.03585996545555258,1.0611047974384595,-0.01040342427278848,0.9450075686559185,0.015140006700502497,0.013797310839596006,-0.01390729229814303,0.05872913721710048,0.9877793875239909,-0.012724697582101195,1.06019475565034,-0.05491474303036619,0.9443956570427197,0.04363891830256771,0.0017468057122409625,-0.003910874397716928,0.061284784572832735,0.9877434070084289,-0.0386805318589006,1.0592596807482493,-0.05721908586259058,0.944155407246734,0.02273669692576464,-0.04128637898555998,0.03904776054113902,0.020765897889380987,0.9883668859675072,-0.020987493610915585,1.0614815454671804,-0.01845120155760187,-0.1474628931360481,-0.0201600581495635,0.988862107274494,0.3155612521259874,0.0177595418214869,0.9487390024822264,0.2524442773376473,0.9668920266185924,0.0373054379529867,-0.2693632448775183,0.9629982416643958,0.0088220666703553,-0.0203629176945934,0.1306192697445163,0.9912234651956
0.9301078595643013,-0.02644603588450867,-0.044069170675099065,0.0409710769072757,-0.028564373718248617,0.9857645949628738,0.0239577493052969,1.0755592545257369,0.025096054267661365,0.9290196635687682,0.04539592309979589,-0.055403537813958376,0.05173912401591034,0.015795123482612545,0.9854374012864572,-0.03998451033392181,1.0751896346672833,-0.012137403742441771,0.9311478438361813,0.012206604225677587,0.015188078466204357,-0.015053827648554565,0.07742174432056868,0.9843817392465142,-0.009503078993800814,1.0734057474112568,-0.07117340891532906,0.9302399383791584,0.05150467300257603,0.004805424045054505,-0.007847489800766015,0.08010420684535564,0.9842953683635556,-0.04410563757810045,1.0720417953421664,-0.07377856154680475,0.9295060078757305,0.02613936746135822,-0.05668221966601413,0.05299342821356058,0.023370847473273292,0.985235879492863,-0.02373839099645596,1.075692132170251,-0.020028184135717608,-0.2023898010058365,-0.0110313813608819,0.9792429101474712,0.3212581595759734,0.0104936144045472,0.9469335134858132,0.3164343908145611,0.9474425744776912,0.0471364442539112,-0.2952335637400832,0.954020172198408,-0.0517943421606061,-0.0231691381769234,0.1584451880288628,0.9870958987994212
0.918508054113165,-0.01852643406684647,-0.05414696816276168,0.05009172516721434,-0.038846123584827905,0.9810154330119638,0.017418153340392768,1.08866582353731,0.034083458589023674,0.9166500013055614,0.051856473852644275,-0.07010835854381371,0.06489763406346916,0.019374472421456835,0.9804949669273271,-0.044840725532133675,1.0881089381826297,-0.014117153067493048,0.9198796049788011,0.010052908100241216,0.01581534397101232,-0.01550583823272023,0.09812806444453198,0.9789639271444952,-0.00712037860758334,1.0850416339579174,-0.08868122892227497,0.9181396189008668,0.06936691315448598,0.008140394861053614,-0.01292040754565213,0.0987209130023851,0.9789582561326224,-0.057639584837115176,1.0828148217079239,-0.08977373134464339,0.9171739700911943,0.028850093997661436,-0.07300580490949625,0.06775102193923405,0.025843487350751797,0.9801530763273072,-0.025909961021127807,1.0888274939827922,-0.02132968668057744,-0.2786606162890891,-0.0179991293261569,0.9602209601299512,0.3182920544008816,0.0176715435405709,0.947827982628789,0.3141304697215452,0.9485961488724176,0.0385667517032374,-0.3374517621171105,0.9368855228772964,-0.0914976790251638,-0.0114484215526564,0.1217884048384387,0.9924900594418372
0.9107300699990617,0.00033016129214964664,-0.0636194294387398,0.05932443741261835,-0.04974403781592312,0.9748714989426988,0.002411201551296921,1.0991819576118214,0.044137414234408104,0.907777403552487,0.05961538217071653,-0.08605268785756791,0.07933459965690141,0.023935139997320325,0.9740076471145553,-0.05099676523589119,1.0984300931447637,-0.016553575536740823,0.9125274130223296,0.00703044601973454,0.015681554814214037,-0.015187314494215957,0.12093891067561158,0.97188024398416,-0.004186780262761446,1.093617806620497,-0.10757724099498368,0.9095117077125549,0.09065546609681616,0.010085007494025378,-0.01736599436721819,0.11630976137902643,0.9722846004281626,-0.07376543188493,1.0903802915124565,-0.10455109268816064,0.9084662639431582,0.02855901500605782,-0.09017607181321652,0.08353649873933974,0.02889174896342877,0.9734979646030733,-0.025790770117863033,1.0995568215184623,-0.023237288443479293,-0.2749259807351962,-0.0258624516669441,0.9611174947479448,0.3157010545374804,0.0251789224104286,0.948524573234754,0.3248035389930082,0.9446764076342208,0.0457071757705626,-0.3477853193070631,0.9124560131238032,-0.2155676130328905,-0.0025828049127589,0.0527984937296998,0.9986018466729658
0.9024307654747412,0.02727866300039252,-0.07238543390896157,0.0684859192017469,-0.06116169585936874,0.9686665925644343,-0.01842339482469446,1.1088287455210628,0.05521129356411856,0.8983530232628223,0.06813919133868623,-0.10359432249828864,0.09505697799859472,0.02960221952784059,0.9672085045850434,-0.05776716722692519,1.1083622262563946,-0.019463569407694687,0.9051201151256425,0.0008879244064833054,0.013934602301576907,-0.012949022709941294,0.14405524451105448,0.9646192010278427,0.0009638915409715585,1.1014687301546082,-0.12616865457278606,0.9009404487743826,0.1071815096025045,0.010138340091319479,-0.019969472661425992,0.13371654342796682,0.9656221898534443,-0.08554856518341042,1.0975509443311964,-0.11863349464815975,0.8993257217693729,0.02806824020216484,-0.10802344009983511,0.09982028076921763,0.032840913057771474,0.9665737470166271,-0.025694100339433992,1.1100088800143812,-0.02586568183593188,-0.2684453486352487,-0.0230834809935843,0.9630183008132912,0.3206728226846361,0.0408671408506161,0.9463079929865136,0.3701933730166408,0.9276056168361776,-0.0500468399455648,-0.2812317964698315,0.9178638144138762,-0.2800619482256751,-0.0011980466032648,0.0256581647282366,0.9996700572024326
0.8950487354209382,0.06702776140703824,-0.0800283167308363,0.07786862269157968,-0.07112913835952345,0.9612538168046378,-0.04878133207496348,1.116295573160848,0.06605533196281299,0.8904511153849546,0.07578150738429106,-0.1222812607516544,0.1120534168208376,0.03602818556275842,0.9588077547051488,-0.06400173767936393,1.117419802386343,-0.022621261397851377,0.8996692680413171,-0.008222518662669978,0.011115242379465758,-0.009250812174021773,0.166179802882892,0.9560959737004797,0.008062887425323587,1.108144640866958,-0.14329577503035673,0.8944954014433555,0.12055928404911882,0.008504203059478377,-0.020732497649281246,0.14780546208665116,0.9581319914692885,-0.09488687936392907,1.1042132430778167,-0.1291801228300683,0.8917201870432623,0.028345254817225336,-0.12656329925295967,0.11701820730217886,0.03663763895126851,0.9581054918574131,-0.02640505097183339,1.1196080169965452,-0.028148471287842477,-0.2530791526595846,-0.0403262814140358,0.9666047452378984,0.3302980288469938,0.0550904814737565,0.94226761113326,0.3773426710796387,0.912089522119176,-0.1603284510712206,-0.2822681590165532,0.9306306983857746,-0.2329188477290135,-0.0709742659639098,0.0746246699067377,0.9946827696367292
0.8863652838213276,0.12209133201739679,-0.08579979639630438,0.08708408430953728,-0.07978893437724917,0.9535070197097502,-0.09040377230531206,1.1201874577251114,0.07726806781830085,0.8830531231656924,0.08067348401825411,-0.1420526846067498,0.13017350729499927,0.04392727694750475,0.9495297564374864,-0.06835156045445102,1.1259017235815125,-0.026867683889253195,0.8950426715028021,-0.019455981801303736,0.008365072332554256,-0.00514907217166444,0.1862251634911034,0.9473154112471706,0.016492404179552632,1.1140171278316808,-0.15821230413677037,0.8896200664528835,0.12583790039371995,0.006009307564815368,-0.01959518568740345,0.15777506209432118,0.950825995799476,-0.09793907398463039,1.1114694599732018,-0.13565179665716479,0.8845150741060482,0.028851904182113756,-0.14597078003971894,0.13524208849218758,0.03870532268412911,0.9488783482038625,-0.027249905140515746,1.1286106385589638,-0.028809853979079553,-0.2278807585294529,-0.058840293118013,0.9719095533010402,0.3468998353679665,0.0625549141321853,0.9358137565453888,0.3648920453620349,0.8889155414571438,-0.2769168745083326,-0.23264067746903,0.933378766426513,-0.2732807961984734,-0.0953137393571501,0.1162805634028168,0.9886324502384496
0.8765717602260021,0.1905352884922184,-0.09048943646627873,0.0970637948131824,-0.08619083003946625,0.9469288552813627,-0.14215573413068258,1.1160425229925452,0.08857907550202132,0.8778469239086834,0.083035601721461,-0.16263043891935103,0.14923089429167322,0.054047014680762846,0.9408348173316226,-0.07157235645450591,1.1311354815061387,-0.03301567092641744,0.892888422668209,-0.0341154361245132,0.006555191517633786,-0.001192894773199607,0.20462124414983104,0.9397163063053733,0.027505008682398965,1.11635556698208,-0.1720440083850708,0.8883367253866343,0.11958371608823905,0.0040489912892303385,-0.017509239999516573,0.16494242204031245,0.9450389148492366,-0.09251471601573276,1.1170394803807402,-0.13997822253252984,0.8794000382945405,0.02915802563082587,-0.1661515836382677,0.1545210933928288,0.03994070480859756,0.940356767754472,-0.028044396583377318,1.134388830212981,-0.028838312816584548,-0.2140710814665942,-0.0634617428499018,0.9747544199818616,0.3174815527719873,0.0385703775204308,0.9474797040715012,0.3138578252479427,0.858784835632543,-0.4049467515837334,-0.142982401343384,0.9561094311858804,-0.2557553293745637,-0.0995205082281825,0.1314453355433579,0.9863152600491883
